playername,team,flag_reason,metric_value,last_test_date
PLAYER_755,Mens Basketball,Low movement output 41.3% of team median,1515.596328,2022-10-24
PLAYER_755,Mens Basketball,Low movement output 72.3% of team median,2650.345131,2023-01-07
PLAYER_755,Mens Basketball,Low movement output 69.8% of team median,2557.31208,2023-01-09
PLAYER_755,Mens Basketball,Low movement output 58.9% of team median,2158.21446,2023-01-12
PLAYER_755,Mens Basketball,Low movement output 60.2% of team median,2206.520399,2023-01-14
PLAYER_755,Mens Basketball,Low movement output 78.7% of team median,2885.268807,2023-01-20
PLAYER_755,Mens Basketball,Low movement output 59.5% of team median,2180.481832,2023-02-03
PLAYER_755,Mens Basketball,Low movement output 47.4% of team median,1738.695658,2023-02-18
PLAYER_755,Mens Basketball,Low movement output 78.0% of team median,2860.251693,2023-02-23
PLAYER_755,Mens Basketball,Low movement output 73.5% of team median,2695.587971,2023-03-04
PLAYER_755,Mens Basketball,Low movement output 66.6% of team median,2441.232605,2023-04-06
PLAYER_755,Mens Basketball,Low movement output 79.5% of team median,2915.73287,2023-06-29
PLAYER_755,Mens Basketball,Low movement output 77.1% of team median,2825.085362,2023-07-05
PLAYER_755,Mens Basketball,Low movement output 72.6% of team median,2659.542106,2023-09-11
PLAYER_755,Mens Basketball,Low movement output 0.0% of team median,0.307604,2023-09-30
PLAYER_755,Mens Basketball,Low movement output 34.9% of team median,1277.524421,2023-10-18
PLAYER_755,Mens Basketball,Low movement output 7.6% of team median,276.972392,2023-10-28
PLAYER_755,Mens Basketball,Low movement output 0.0% of team median,0.053532,2023-11-13
PLAYER_755,Mens Basketball,Low movement output 69.0% of team median,2528.711129,2023-11-18
PLAYER_755,Mens Basketball,Low movement output 21.9% of team median,803.094033,2023-12-06
PLAYER_755,Mens Basketball,Low movement output 17.3% of team median,635.099312,2024-01-27
PLAYER_755,Mens Basketball,Low movement output 0.5% of team median,19.278316,2024-02-29
PLAYER_755,Mens Basketball,Low movement output 78.7% of team median,2885.200854,2024-06-25
PLAYER_755,Mens Basketball,Low movement output 60.0% of team median,2198.498164,2024-06-26
PLAYER_755,Mens Basketball,Low movement output 57.7% of team median,2114.000147,2024-07-01
PLAYER_755,Mens Basketball,Low movement output 59.0% of team median,2163.822013,2024-07-17
PLAYER_755,Mens Basketball,Low movement output 64.8% of team median,2375.176142,2024-07-19
PLAYER_755,Mens Basketball,Low movement output 79.9% of team median,2929.190028,2024-07-22
PLAYER_755,Mens Basketball,Low movement output 63.6% of team median,2332.131347,2024-07-24
PLAYER_755,Mens Basketball,Low movement output 77.8% of team median,2852.735534,2024-07-25
PLAYER_755,Mens Basketball,Low movement output 75.4% of team median,2763.645673,2024-07-26
PLAYER_755,Mens Basketball,Low movement output 35.5% of team median,1302.514825,2024-08-30
PLAYER_755,Mens Basketball,Low movement output 69.2% of team median,2537.2583,2024-09-03
PLAYER_755,Mens Basketball,Low movement output 62.3% of team median,2282.4358,2024-09-06
PLAYER_755,Mens Basketball,Low movement output 77.7% of team median,2847.246096,2024-09-11
PLAYER_755,Mens Basketball,Low movement output 39.3% of team median,1441.066339,2024-09-13
PLAYER_755,Mens Basketball,Low movement output 1.1% of team median,40.892694,2024-09-28
PLAYER_755,Mens Basketball,Low movement output 0.0% of team median,0.0,2024-10-07
PLAYER_755,Mens Basketball,Low movement output 0.0% of team median,0.0,2024-10-09
PLAYER_755,Mens Basketball,Low movement output 69.1% of team median,2533.332809,2024-10-26
PLAYER_755,Mens Basketball,Low movement output 59.9% of team median,2194.149654,2024-11-07
PLAYER_755,Mens Basketball,Low movement output 51.3% of team median,1882.1553,2024-11-20
PLAYER_755,Mens Basketball,Low movement output 44.9% of team median,1647.225317,2024-11-21
PLAYER_755,Mens Basketball,Low movement output 50.5% of team median,1851.315407,2024-11-22
PLAYER_755,Mens Basketball,Low movement output 77.2% of team median,2828.625933,2024-11-30
PLAYER_755,Mens Basketball,Low movement output 57.2% of team median,2094.866264,2024-12-02
PLAYER_755,Mens Basketball,Low movement output 60.5% of team median,2218.460307,2024-12-09
PLAYER_755,Mens Basketball,Low movement output 5.8% of team median,212.787446,2024-12-20
PLAYER_755,Mens Basketball,Low movement output 60.8% of team median,2227.300799,2025-01-06
PLAYER_755,Mens Basketball,Low movement output 39.7% of team median,1455.851264,2025-01-06
PLAYER_755,Mens Basketball,Low movement output 71.5% of team median,2620.538243,2025-01-20
PLAYER_755,Mens Basketball,Low movement output 65.1% of team median,2387.814488,2025-01-24
PLAYER_755,Mens Basketball,Low movement output 0.0% of team median,0.02895,2025-03-25
PLAYER_755,Mens Basketball,Low movement output 2.0% of team median,72.070706,2025-04-24
PLAYER_755,Mens Basketball,Low movement output 76.2% of team median,2793.147611,2025-07-14
PLAYER_755,Mens Basketball,Low movement output 70.2% of team median,2574.517258,2025-07-18
PLAYER_755,Mens Basketball,Low movement output 10.3% of team median,378.373215,2025-09-04
PLAYER_755,Mens Basketball,Low movement output 68.4% of team median,2506.946001,2025-09-05
PLAYER_755,Mens Basketball,Low movement output 9.3% of team median,340.962551,2025-09-09
PLAYER_755,Mens Basketball,Low movement output 14.8% of team median,542.218415,2025-09-11
PLAYER_755,Mens Basketball,Low movement output 74.0% of team median,2714.045251,2025-09-11
PLAYER_755,Mens Basketball,Low movement output 66.3% of team median,2429.737182,2025-09-19
PLAYER_755,Mens Basketball,Low movement output 6.3% of team median,230.091197,2025-09-30
PLAYER_756,Mens Basketball,Low movement output 19.6% of team median,717.89596,2021-08-31
PLAYER_756,Mens Basketball,Low movement output 51.5% of team median,1887.387358,2021-09-27
PLAYER_756,Mens Basketball,Low movement output 41.6% of team median,1524.307235,2021-09-28
PLAYER_756,Mens Basketball,Low movement output 35.4% of team median,1299.400798,2021-10-05
PLAYER_756,Mens Basketball,Low movement output 7.3% of team median,268.56422,2021-10-11
PLAYER_756,Mens Basketball,Low movement output 67.0% of team median,2454.733178,2021-10-13
PLAYER_756,Mens Basketball,Low movement output 6.9% of team median,253.933771,2021-10-19
PLAYER_756,Mens Basketball,Low movement output 58.4% of team median,2142.008296,2021-10-21
PLAYER_756,Mens Basketball,Low movement output 0.1% of team median,3.213103,2021-10-26
PLAYER_756,Mens Basketball,Low movement output 49.3% of team median,1808.685056,2021-10-26
PLAYER_756,Mens Basketball,Low movement output 0.0% of team median,0.116812,2021-10-28
PLAYER_756,Mens Basketball,Low movement output 0.2% of team median,6.368447,2021-11-03
PLAYER_756,Mens Basketball,Low movement output 42.3% of team median,1550.111469,2021-11-11
PLAYER_756,Womens Basketball,Low movement output 26.2% of team median,990.578739,2023-08-08
PLAYER_756,Womens Basketball,Low movement output 37.4% of team median,1411.91938,2023-08-09
PLAYER_756,Womens Basketball,Low movement output 54.9% of team median,2073.36623,2023-08-22
PLAYER_756,Womens Basketball,Low movement output 72.0% of team median,2717.082094,2023-08-24
PLAYER_756,Mens Basketball,Low movement output 58.8% of team median,2155.717945,2023-08-31
PLAYER_756,Mens Basketball,Low movement output 45.4% of team median,1664.223838,2023-09-08
PLAYER_756,Mens Basketball,Low movement output 71.3% of team median,2614.030815,2023-09-15
PLAYER_756,Mens Basketball,Low movement output 57.3% of team median,2100.173997,2023-09-22
PLAYER_756,Mens Basketball,Low movement output 0.0% of team median,1.234089,2023-09-25
PLAYER_756,Mens Basketball,Low movement output 0.7% of team median,25.776574,2023-09-26
PLAYER_756,Mens Basketball,Low movement output 74.8% of team median,2742.521508,2023-09-29
PLAYER_756,Mens Basketball,Low movement output 67.1% of team median,2458.243114,2023-10-05
PLAYER_756,Mens Basketball,Low movement output 63.4% of team median,2323.794103,2023-10-10
PLAYER_756,Mens Basketball,Low movement output 42.0% of team median,1540.601311,2023-10-12
PLAYER_756,Mens Basketball,Low movement output 75.0% of team median,2750.953161,2023-10-13
PLAYER_756,Mens Basketball,Low movement output 74.3% of team median,2724.08506,2023-10-15
PLAYER_756,Mens Basketball,Low movement output 68.3% of team median,2504.127201,2023-10-20
PLAYER_756,Mens Basketball,Low movement output 8.9% of team median,325.749233,2023-10-20
PLAYER_756,Mens Basketball,Low movement output 69.4% of team median,2544.934405,2023-10-27
PLAYER_756,Mens Basketball,Low movement output 10.1% of team median,369.813187,2023-10-28
PLAYER_756,Mens Basketball,Low movement output 39.9% of team median,1463.316283,2023-11-04
PLAYER_756,Mens Basketball,Low movement output 42.3% of team median,1548.933561,2023-11-05
PLAYER_756,Mens Basketball,Low movement output 74.2% of team median,2719.99283,2023-11-10
PLAYER_756,Mens Basketball,Low movement output 72.1% of team median,2644.405908,2023-11-11
PLAYER_756,Mens Basketball,Low movement output 13.5% of team median,494.456067,2023-11-13
PLAYER_760,Mens Basketball,Low movement output 48.0% of team median,1759.948353,2025-09-02
PLAYER_760,Mens Basketball,Low movement output 58.5% of team median,2144.453709,2025-09-03
PLAYER_760,Mens Basketball,Low movement output 7.3% of team median,268.042172,2025-09-04
PLAYER_760,Mens Basketball,Low movement output 46.6% of team median,1707.649325,2025-09-04
PLAYER_760,Mens Basketball,Low movement output 41.7% of team median,1528.640054,2025-09-05
PLAYER_760,Mens Basketball,Low movement output 50.9% of team median,1865.925493,2025-09-08
PLAYER_760,Mens Basketball,Low movement output 9.5% of team median,349.856399,2025-09-09
PLAYER_760,Mens Basketball,Low movement output 64.2% of team median,2353.248566,2025-09-09
PLAYER_760,Mens Basketball,Low movement output 53.6% of team median,1965.576928,2025-09-10
PLAYER_760,Mens Basketball,Low movement output 9.9% of team median,361.583194,2025-09-11
PLAYER_760,Mens Basketball,Low movement output 49.0% of team median,1795.198002,2025-09-11
PLAYER_760,Mens Basketball,Low movement output 51.6% of team median,1889.822902,2025-09-16
PLAYER_760,Mens Basketball,Low movement output 68.4% of team median,2505.870926,2025-09-18
PLAYER_760,Mens Basketball,Low movement output 39.3% of team median,1439.841362,2025-09-19
PLAYER_760,Mens Basketball,Low movement output 70.7% of team median,2593.063363,2025-09-23
PLAYER_760,Mens Basketball,Low movement output 66.4% of team median,2433.802358,2025-09-24
PLAYER_760,Mens Basketball,Low movement output 8.2% of team median,298.949416,2025-09-30
PLAYER_760,Mens Basketball,Low movement output 58.7% of team median,2151.967731,2025-09-30
PLAYER_760,Mens Basketball,Low movement output 77.4% of team median,2836.429911,2025-10-03
PLAYER_760,Mens Basketball,Low movement output 57.1% of team median,2094.783937,2025-10-04
PLAYER_760,Mens Basketball,Low movement output 77.0% of team median,2821.675341,2025-10-06
PLAYER_760,Mens Basketball,Low movement output 46.9% of team median,1720.414322,2025-10-09
PLAYER_760,Mens Basketball,Low movement output 75.3% of team median,2761.093707,2025-10-14
PLAYER_760,Mens Basketball,Low movement output 54.7% of team median,2006.363412,2025-10-15
PLAYER_760,Mens Basketball,Low movement output 69.8% of team median,2559.605477,2025-10-18
PLAYER_769,Womens Soccer,Low movement output 55.4% of team median,2394.234959,2022-07-28
PLAYER_769,Womens Soccer,Low movement output 73.2% of team median,3161.553348,2022-07-29
PLAYER_769,Womens Soccer,Low movement output 52.7% of team median,2276.498759,2022-08-02
PLAYER_769,Womens Soccer,Low movement output 65.0% of team median,2808.547479,2022-08-09
PLAYER_769,Womens Soccer,Low movement output 43.3% of team median,1870.807505,2022-08-11
PLAYER_769,Womens Soccer,Low movement output 45.0% of team median,1943.00875,2022-08-19
PLAYER_769,Womens Soccer,Low movement output 57.2% of team median,2473.156037,2022-08-26
PLAYER_769,Womens Soccer,Low movement output 51.5% of team median,2223.078011,2022-09-02
PLAYER_769,Womens Soccer,Low movement output 34.4% of team median,1485.224049,2022-09-09
PLAYER_769,Womens Soccer,Low movement output 42.9% of team median,1855.072902,2022-09-16
PLAYER_769,Womens Soccer,Low movement output 33.8% of team median,1461.256015,2022-09-23
PLAYER_769,Womens Soccer,Low movement output 26.4% of team median,1139.139841,2022-10-14
PLAYER_769,Womens Soccer,Low movement output 76.1% of team median,3287.378767,2022-10-19
PLAYER_769,Womens Soccer,Low movement output 45.8% of team median,1980.452255,2023-07-17
PLAYER_769,Womens Soccer,Low movement output 75.4% of team median,3257.502543,2023-07-18
PLAYER_769,Womens Soccer,Low movement output 48.1% of team median,2078.675233,2023-07-19
PLAYER_769,Womens Soccer,Low movement output 74.7% of team median,3225.789232,2023-07-20
PLAYER_769,Womens Soccer,Low movement output 68.7% of team median,2967.014326,2023-07-21
PLAYER_769,Womens Soccer,Low movement output 57.9% of team median,2500.565007,2023-07-24
PLAYER_769,Womens Soccer,Low movement output 58.1% of team median,2508.274511,2023-07-26
PLAYER_769,Womens Soccer,Low movement output 52.9% of team median,2283.586387,2023-07-28
PLAYER_769,Womens Soccer,Low movement output 48.8% of team median,2108.650212,2023-08-01
PLAYER_769,Womens Soccer,Low movement output 72.4% of team median,3125.824671,2023-08-06
PLAYER_769,Womens Soccer,Low movement output 42.8% of team median,1848.017864,2023-08-08
PLAYER_769,Womens Soccer,Low movement output 76.7% of team median,3312.477192,2023-08-12
PLAYER_769,Womens Soccer,Low movement output 57.3% of team median,2476.543763,2023-08-18
PLAYER_769,Womens Soccer,Low movement output 75.9% of team median,3280.153686,2023-08-19
PLAYER_769,Womens Soccer,Low movement output 46.2% of team median,1994.18255,2023-08-25
PLAYER_769,Womens Soccer,Low movement output 37.8% of team median,1630.959277,2023-09-08
PLAYER_769,Womens Soccer,Low movement output 72.7% of team median,3142.022262,2023-09-09
PLAYER_769,Womens Soccer,Low movement output 23.6% of team median,1017.802114,2023-09-15
PLAYER_769,Womens Soccer,Low movement output 62.1% of team median,2683.448138,2023-09-16
PLAYER_769,Womens Soccer,Low movement output 63.0% of team median,2721.938561,2023-09-23
PLAYER_769,Womens Soccer,Low movement output 76.1% of team median,3288.644464,2023-09-27
PLAYER_769,Womens Soccer,Low movement output 24.8% of team median,1072.485777,2023-09-29
PLAYER_769,Womens Soccer,Low movement output 74.8% of team median,3229.953402,2023-09-30
PLAYER_769,Womens Soccer,Low movement output 33.3% of team median,1437.250501,2023-10-06
PLAYER_769,Womens Soccer,Low movement output 69.6% of team median,3005.149327,2023-10-07
PLAYER_769,Womens Soccer,Low movement output 80.0% of team median,3454.813667,2023-10-10
PLAYER_769,Womens Soccer,Low movement output 37.9% of team median,1636.696612,2023-10-13
PLAYER_769,Womens Soccer,Low movement output 14.4% of team median,621.127353,2023-10-17
PLAYER_769,Womens Soccer,Low movement output 77.4% of team median,3344.967468,2023-10-18
PLAYER_769,Womens Soccer,Low movement output 69.6% of team median,3008.426734,2023-10-21
PLAYER_769,Mens Soccer,Low movement output 65.0% of team median,4142.69504,2024-03-26
PLAYER_769,Mens Soccer,Low movement output 74.3% of team median,4735.426837,2024-03-28
